Sample,Temp(BME680),Presure(BME680),H.R.(BME680),R(BME680),CO2(SGP30),TVOC(SGP30),H2(SGP30),Etanol(SGP30),CO2(CCS811),TVOC(CCS811),Res(ohm)(CCS811),CO2(iAQ),TVOC(iAQ),R(iAQ-Core),Aire/Muestra
666,49,100127,9,1205223787,1220,198,13937,18718,1917,611,80200,1685,466,382279,1
667,49,100127,9,1204982464,1236,228,13937,18665,1946,657,79000,1442,399,418750,1
668,49,100125,9,1204982464,1282,281,13928,18615,1972,698,78000,2044,564,338663,1
669,49,100125,9,1204982464,1285,314,13925,18582,1988,725,77400,1769,489,370992,1
670,49,100125,10,1204860570,1304,343,13916,18552,1978,709,77600,1838,508,362301,1
671,49,100125,10,1204783340,1326,369,13910,18534,1988,725,77400,2101,580,332521,1
672,49,100125,10,1204808987,1346,404,13900,18512,1994,736,77000,2363,652,307371,1
673,49,100127,10,1204698546,1363,418,13896,18496,2012,767,76400,2083,575,334424,1
674,49,100127,10,1204732337,1356,454,13895,18485,2012,767,76400,2098,579,332900,1
675,49,100125,10,1204681714,1374,453,13891,18468,2020,784,76000,2134,589,329134,1
676,49,100125,10,1204681714,1377,472,13894,18463,2036,813,75400,2484,686,297052,1
677,49,100125,10,1204690125,1377,466,13885,18463,2064,849,74800,2457,678,299341,1
678,49,100125,10,1204673314,1432,498,13875,18429,2064,849,74800,2329,643,310457,1
679,49,100125,10,1204606485,1394,488,13881,18438,2064,849,74800,2231,616,319610,1
680,49,100127,10,1204623130,1412,504,13879,18433,2054,833,75000,2371,654,306691,1
681,49,100127,10,1204565053,1391,515,13883,18421,2064,849,74800,2197,606,322863,1
682,49,100125,10,1204589881,1387,516,13882,18431,2072,868,74400,2449,676,300000,1
683,49,100125,10,1204598178,1411,510,13874,18420,2072,868,74400,3205,884,247315,1
684,49,100125,10,1204581595,1425,532,13877,18411,2072,868,74400,2623,724,285947,1
685,49,100125,10,1204515670,1420,528,13873,18402,2080,881,74000,2488,687,296727,1
686,49,100123,10,1204499290,1425,539,13870,18404,2080,881,74000,2190,605,323592,1
687,49,100127,10,1204499290,1420,524,13874,18409,2080,881,74000,2457,678,299341,1
688,49,100125,10,1204581595,1425,528,13861,18412,2080,881,74000,2310,638,312189,1
689,49,100125,10,1204499290,1446,536,13865,18397,2098,920,73400,2445,675,300329,1
690,49,100125,10,1204573319,1420,539,13872,18404,2090,901,73800,2445,675,300329,1
691,49,100125,10,1204491115,1443,534,13869,18404,2090,901,73800,2887,796,267006,1
692,49,100123,10,1204491115,1437,543,13864,18388,2090,901,73800,2134,589,329134,1
693,49,100129,10,1204589881,1422,534,13867,18408,2090,901,73800,2284,630,314636,1
694,49,100129,10,1204548551,1442,552,13861,18386,2098,920,73400,2623,724,285947,1
695,49,100127,10,1204466650,1445,555,13861,18391,2098,920,73400,2627,725,285638,1
696,49,100127,10,1204491115,1457,555,13854,18390,2098,920,73400,2745,757,276858,1
697,49,100127,10,1204515670,1453,546,13855,18393,2116,957,72800,2515,694,294464,1
698,49,100129,10,1204565053,1480,562,13851,18382,2098,920,73400,2200,607,322500,1
699,49,100129,10,1204515670,1445,557,13858,18379,2098,920,73400,1988,549,344565,1
700,49,100129,10,1204466650,1445,552,13858,18379,2098,920,73400,2185,603,323958,1
701,49,100127,10,1204466650,1450,551,13860,18395,2098,920,73400,2237,617,318893,1
702,49,100127,10,1204458515,1480,566,13848,18381,2098,920,73400,2530,698,293181,1
703,49,100127,10,1204417990,1449,554,13855,18393,2098,920,73400,2420,668,302319,1
704,49,100125,10,1204515670,1473,564,13852,18387,2098,920,73400,1992,550,344167,1
705,49,100129,10,1204482950,1460,562,13853,18384,2108,937,73200,2233,616,319251,1
706,49,100127,10,1204482950,1445,568,13854,18385,2116,957,72800,1911,528,353483,1
707,49,100127,10,1204450390,1494,575,13840,18368,2116,957,72800,2471,682,298030,1
708,49,100127,10,1204450390,1456,554,13849,18389,2108,937,73200,2057,568,337113,1
709,49,100125,10,1204499290,1471,585,13852,18371,2108,937,73200,1985,548,344963,1
710,49,100127,10,1204434170,1442,558,13855,18380,2108,937,73200,2104,581,332142,1
711,49,100127,10,1204474795,1469,565,13853,18372,2108,937,73200,2802,773,272746,1
712,49,100127,10,1204491115,1474,556,13843,18389,2108,937,73200,2971,820,261419,1
713,49,100127,10,1204458515,1473,569,13849,18376,2108,937,73200,2594,716,288124,1
714,49,100125,10,1204401849,1472,579,13845,18370,2108,937,73200,2416,667,302652,1
715,49,100129,10,1204507475,1473,557,13856,18378,2126,978,72400,3145,867,250684,1
716,49,100127,10,1204499290,1472,557,13841,18371,2116,957,72800,2401,663,303991,1
717,49,100127,10,1204515670,1483,574,13839,18361,2108,937,73200,2630,726,285329,1
718,49,100127,10,1204458515,1473,573,13852,18377,2116,957,72800,2662,735,282875,1
719,49,100125,10,1204434170,1449,557,13857,18389,2116,957,72800,2248,621,317821,1
720,49,100125,10,1204409914,1459,557,13856,18376,2116,957,72800,1694,468,380898,0
721,49,100127,10,1204426075,1468,562,13850,18374,2116,957,72800,1964,542,347368,0
722,49,100127,10,1204648175,1341,544,13898,18391,2116,957,72800,2594,716,288124,0
723,49,100127,10,1205214699,630,413,14243,18498,1894,576,81200,1935,534,350611,0
724,49,100127,9,1205578087,440,296,14386,18597,1478,164,103400,1578,436,397459,0
725,49,100125,9,1205850808,400,239,14443,18659,697,45,123200,1284,355,446359,0
726,49,100125,9,1206011338,400,193,14480,18728,578,27,128600,1538,425,403378,0
727,49,100125,8,1206113466,400,165,14488,18764,530,19,131600,1324,366,438926,0
728,49,100125,8,1206206592,400,148,14491,18810,481,12,134400,1052,291,494543,0
729,49,100127,8,1206300886,400,128,14491,18823,460,9,135800,1037,287,497943,0
730,49,100127,8,1206417755,400,103,14500,18862,439,5,137400,1126,312,478067,0
731,49,100125,8,1206417755,400,80,14498,18891,428,4,138000,1126,312,478067,0
732,49,100125,8,1206417755,400,77,14496,18908,420,3,138600,739,205,578647,0
733,49,100125,8,1206449942,400,66,14496,18919,414,2,139200,750,208,575206,0
734,49,100125,8,1206580064,400,53,14494,18935,409,1,139600,755,209,573498,0
735,49,100125,8,1206569136,400,46,14486,18948,418,2,138600,822,228,553608,0
736,49,100123,8,1206558223,400,42,14486,18965,400,0,140200,793,220,561761,0
737,49,100127,8,1206558223,400,40,14482,18967,405,0,140000,771,214,568421,0
738,49,100125,8,1206547326,400,28,14483,18979,405,0,140000,659,183,604606,0
739,49,100125,8,1206580064,400,21,14478,18971,405,0,140000,793,220,561761,0
740,49,100125,8,1206623932,400,13,14477,18996,400,0,140200,903,250,530986,0
741,49,100125,8,1206547326,400,7,14476,19009,400,0,140200,1155,320,471710,0
742,49,100123,8,1206634938,400,4,14481,19011,405,0,140000,1025,284,500688,0
743,49,100123,8,1206536444,400,7,14473,19009,405,0,140000,1036,287,497943,0
744,49,100125,8,1206558223,400,5,14469,19017,417,2,139000,946,262,519847,0
745,49,100125,8,1206558223,400,0,14470,19017,417,2,139000,807,224,557661,0
746,49,100125,8,1206580064,400,0,14469,19020,405,0,140000,749,208,575206,0
747,49,100125,8,1206569136,400,0,14471,19026,409,1,139600,735,204,579513,0
748,49,100125,8,1206612942,400,3,14456,19009,405,0,140000,844,234,547219,0
749,49,100123,8,1206612942,400,0,14468,19032,409,1,139600,886,246,535546,0
750,49,100123,8,1206591008,400,0,14461,19024,405,0,140000,630,175,614943,0
751,49,100125,8,1206601967,400,0,14466,19029,414,2,139200,542,151,647727,0
752,49,100125,8,1206536444,400,0,14460,19036,409,1,139600,777,216,566744,0
753,49,100125,8,1206591008,400,0,14459,19039,424,3,138200,855,237,544067,0
754,49,100125,8,1206591008,400,6,14451,19023,420,3,138600,1016,281,502763,0
755,49,100123,8,1206591008,400,0,14460,19038,417,2,139000,1057,293,493193,0
756,49,100123,8,1206656998,400,8,14453,19024,414,2,139200,847,235,546428,0
757,49,100123,8,1206514727,400,5,14462,19035,417,2,139000,946,262,519847,0
758,49,100123,8,1206569136,400,5,14458,19027,414,2,139200,975,270,512621,0
759,49,100125,8,1206514727,400,4,14453,19028,417,2,139000,799,222,560115,0
760,49,100125,8,1206558223,400,4,14449,19023,417,2,139000,711,197,587394,0
761,49,100125,8,1206580064,400,0,14456,19036,417,2,139000,550,153,644631,0
762,49,100123,8,1206493071,400,3,14457,19033,428,4,138000,662,184,603680,0
763,49,100123,8,1206558223,400,0,14455,19028,435,5,137600,560,156,640540,0
764,49,100123,8,1206558223,400,0,14456,19037,420,3,138600,684,190,596354,0
765,49,100123,8,1206623932,400,0,14452,19040,420,3,138600,627,174,615897,0
766,49,100125,8,1206493071,400,8,14451,19029,420,3,138600,923,256,525742,0
767,49,100125,8,1206656998,400,9,14449,19041,424,3,138200,981,272,511194,0
768,49,100123,8,1206580064,400,3,14452,19030,420,3,138600,587,163,630495,0
769,49,100123,8,1206580064,400,0,14460,19050,424,3,138200,1210,335,460586,0
770,49,100123,8,1206536444,400,6,14445,19041,420,3,138600,909,252,529480,0
771,49,100123,8,1206569136,400,3,14455,19046,424,3,138200,909,252,529480,0
772,49,100123,8,1206712423,400,1,14445,19042,424,3,138200,975,270,512621,0
773,49,100127,8,1206493071,400,0,14451,19046,435,5,137600,969,268,514054,0
774,49,100127,8,1206536444,400,5,14443,19037,424,3,138200,911,252,528729,0
775,49,100127,8,1206514727,400,7,14442,19033,428,4,138000,989,274,509066,0
776,49,100127,8,1206525578,400,9,14443,19028,428,4,138000,648,180,608333,0
777,49,100125,8,1206569136,400,2,14450,19044,428,4,138000,1182,327,466098,0
778,49,100125,8,1206547326,400,3,14447,19039,428,4,138000,801,222,559295,0
779,49,100125,8,1206525578,400,1,14442,19045,435,5,137600,489,136,669000,0
780,49,100125,8,1206482266,400,7,14433,19027,428,4,138000,900,249,531742,1
781,49,100127,8,1206514727,400,9,14448,19040,428,4,138000,765,212,570105,1
782,49,100127,8,1206514727,400,3,14447,19045,439,5,137400,866,240,540944,1
783,49,100127,8,1206385703,467,13,14367,19026,417,2,139000,891,247,534020,1
784,49,100127,8,1206092928,782,83,14122,18905,848,68,117600,1041,288,496578,1
785,49,100127,8,1205771839,1051,135,13987,18828,1641,283,93800,1173,325,467957,1
786,49,100127,9,1205454884,1233,195,13928,18745,1957,674,78600,1622,448,390713,1
787,49,100125,9,1205315322,1285,235,13904,18688,1994,736,77000,1619,447,391189,1
788,49,100125,9,1205241999,1304,275,13902,18643,2012,767,76400,1822,503,364016,1
789,49,100125,9,1205187505,1316,323,13911,18607,2012,767,76400,2150,594,327272,1
790,49,100125,9,1205097613,1331,376,13896,18562,2003,753,76600,2364,652,307031,1
791,49,100125,9,1205008867,1295,395,13911,18549,2020,784,76000,2437,673,300660,1
792,49,100127,10,1205017691,1288,418,13904,18525,2020,784,76000,2179,602,324324,1
793,49,100127,10,1205035372,1275,426,13914,18517,2012,767,76400,2414,666,302652,1
794,49,100127,10,1205000055,1313,451,13902,18493,2012,767,76400,2246,620,317821,1
795,49,100127,10,1204991254,1316,463,13899,18486,2020,784,76000,2461,679,298685,1
796,49,100125,10,1204903856,1318,480,13901,18472,2020,784,76000,2288,632,313935,1
797,49,100125,10,1204964918,1313,483,13896,18469,2027,796,75800,2228,615,319610,1
798,49,100125,10,1204921247,1333,490,13895,18469,2027,796,75800,2113,583,331010,1
799,49,100125,10,1204903856,1329,501,13892,18460,2020,784,76000,2391,660,304663,1
800,49,100127,10,1204921247,1340,491,13893,18461,2036,813,75400,2051,566,337500,1
801,49,100127,10,1204851946,1346,510,13890,18445,2064,849,74800,1729,478,375898,1
802,49,100127,10,1204826138,1334,511,13887,18439,2036,813,75400,2457,678,299013,1
803,49,100127,10,1204834730,1334,508,13893,18441,2054,833,75000,2395,661,304326,1
804,49,100125,10,1204834730,1348,516,13888,18442,2064,849,74800,2943,812,263080,1
805,49,100125,10,1204817557,1361,513,13883,18438,2054,833,75000,2896,799,266158,1
806,49,100125,10,1204834730,1361,527,13884,18436,2064,849,74800,2888,797,266723,1
807,49,100125,10,1204800427,1365,541,13882,18427,2064,849,74800,2725,752,278048,1
808,49,100123,10,1204783340,1377,535,13875,18426,2064,849,74800,2318,640,311148,1
809,49,100127,10,1204800427,1375,535,13882,18431,2072,868,74400,2575,711,289377,1
810,49,100127,10,1204774813,1394,552,13875,18416,2072,868,74400,2113,583,331010,1
811,49,100125,10,1204903856,1365,538,13875,18414,2072,868,74400,2563,707,290322,1
812,49,100125,10,1204783340,1349,538,13886,18428,2072,868,74400,2563,707,290322,1
813,49,100125,10,1204791878,1366,544,13876,18418,2072,868,74400,2518,695,293822,1
814,49,100125,10,1204791878,1357,542,13885,18420,2080,881,74000,1890,522,355555,1
815,49,100123,10,1204800427,1393,562,13869,18395,2080,881,74000,2332,644,309767,1
816,49,100127,10,1204783340,1349,561,13881,18408,2072,868,74400,2272,627,315340,1
817,49,100125,10,1204732337,1359,552,13882,18423,2080,881,74000,2463,680,298357,1
818,49,100125,10,1204715420,1378,556,13877,18416,2080,881,74000,2444,674,300000,1
819,49,100125,10,1204766297,1388,558,13869,18409,2080,881,74000,2145,592,327643,1
820,49,100125,10,1204723873,1390,561,13866,18409,2098,920,73400,1728,477,375898,1
821,49,100125,10,1204766297,1381,557,13872,18405,2090,901,73800,1523,421,405379,1
822,49,100123,10,1204757791,1378,546,13874,18420,2080,881,74000,1604,443,393103,1
823,49,100127,10,1204757791,1398,562,13871,18401,2090,901,73800,2370,654,306352,1
824,49,100127,10,1204800427,1389,579,13871,18402,2098,920,73400,2704,746,279545,1
825,49,100125,10,1204740811,1376,557,13870,18404,2098,920,73400,2765,763,275086,1
826,49,100125,10,1204860570,1371,574,13872,18403,2098,920,73400,2578,711,289063,1
827,49,100125,10,1204656544,1382,566,13870,18408,2098,920,73400,2090,577,333280,1
828,49,100125,10,1204706978,1386,570,13864,18402,2098,920,73400,2193,605,322863,1
829,49,100123,10,1204749295,1404,561,13868,18405,2108,937,73200,2193,605,322863,1
830,49,100127,10,1204732337,1411,581,13857,18389,2098,920,73400,2570,709,289692,1
831,49,100125,10,1204681714,1385,561,13866,18405,2098,920,73400,2223,614,319969,1
832,49,100125,10,1204732337,1411,572,13860,18390,2098,920,73400,2227,615,319610,1
833,49,100125,10,1204656544,1386,582,13866,18400,2108,937,73200,2479,684,297052,1
834,49,100125,10,1204982464,1389,572,13872,18396,2098,920,73400,2530,698,292862,1
835,49,100123,10,1204715420,1410,573,13865,18385,2090,901,73800,2215,611,320689,1
836,49,100127,10,1204723873,1409,574,13862,18388,2108,937,73200,2720,750,278347,1
837,49,100125,10,1204800427,1410,571,13861,18393,2108,937,73200,2456,678,299013,1
838,49,100125,10,1204723873,1395,582,13866,18390,2116,957,72800,2007,554,342187,1
839,49,100125,10,1204723873,1408,581,13870,18390,2116,957,72800,2448,676,299670,1
840,49,100125,10,1204851946,1385,567,13869,18388,2108,937,73200,2753,760,275970,0
841,49,100123,10,1204903856,1414,574,13864,18390,2108,937,73200,2538,700,292224,0
842,49,100127,10,1204851946,1338,572,13885,18391,2108,937,73200,2463,680,298357,0
843,49,100127,10,1205454884,617,426,14242,18515,1767,411,87000,2054,567,337113,0
844,49,100127,9,1205870684,414,311,14390,18605,1291,135,106600,1458,403,415607,0
845,49,100127,9,1206123756,400,243,14452,18678,838,66,118000,1432,396,419805,0
846,49,100125,8,1206343176,400,202,14486,18737,643,37,125400,1044,289,495899,0
847,49,100125,8,1206493071,400,179,14495,18776,553,23,130000,1471,407,413532,0
848,49,100125,8,1206558223,400,144,14507,18829,481,12,134400,1017,282,502070,0
849,49,100125,8,1206938151,400,132,14503,18846,443,6,137000,1235,342,455172,0
850,49,100125,8,1206668051,400,110,14514,18880,424,3,138200,758,210,571797,0
851,49,100125,8,1206881106,400,90,14508,18905,417,2,139000,939,260,521311,0
852,49,100123,8,1206824472,400,77,14506,18932,405,0,140000,1129,312,476785,0
853,49,100123,8,1206768246,400,62,14503,18947,400,0,140200,761,211,570950,0
854,49,100125,8,1207018714,400,51,14501,18957,400,0,140600,761,211,690287,0
855,49,100125,8,1206824472,400,56,14490,18962,400,0,140800,450,125,690287,0
856,49,100125,8,1207146991,400,43,14491,18976,400,0,141200,851,236,545639,0
857,49,100125,8,1207076765,400,32,14502,18997,407,1,140800,1029,285,500000,0
858,49,100125,8,1207076765,400,30,14485,19000,413,1,140200,737,204,579513,0
859,49,100125,8,1207170537,400,16,14494,19010,407,1,140800,515,143,659288,0
860,49,100125,8,1207146991,400,22,14483,19003,407,1,140800,693,192,593644,0
861,49,100123,8,1207253501,400,21,14477,19017,407,1,140800,1206,334,461802,0
862,49,100129,8,1206938151,400,6,14483,19031,407,1,140800,1024,284,501378,0
863,49,100129,8,1206949609,400,4,14479,19021,409,1,140600,874,242,539393,0
864,49,100129,8,1207123513,400,3,14484,19033,407,1,140800,735,204,580380,0
865,49,100129,8,1206938151,400,0,14476,19044,409,1,140600,934,259,523519,0
866,49,100127,8,1207158755,400,0,14481,19041,409,1,140600,1044,289,496578,0
867,49,100127,8,1207088426,400,4,14480,19046,422,3,139600,610,170,622641,0
868,49,100127,8,1207111800,400,1,14478,19047,422,3,139600,567,158,638510,0
869,49,100127,8,1207007154,400,0,14474,19049,413,1,140200,465,130,680067,0
870,49,100127,8,1206915283,400,0,14472,19047,409,1,140600,924,256,525742,0
871,49,100127,8,1207065121,400,1,14472,19051,413,1,140200,997,276,507655,0
872,49,100129,8,1206903874,400,0,14470,19050,417,2,140000,450,125,699585,0
873,49,100129,8,1206892482,400,0,14473,19062,413,1,140200,512,143,660356,0
874,49,100129,8,1206949609,400,6,14467,19048,417,2,140000,580,161,633482,0
875,49,100127,8,1206824472,400,5,14466,19058,417,2,140000,578,161,634482,0
876,49,100127,8,1207158755,400,0,14467,19065,422,3,139600,560,156,641559,0
877,49,100127,8,1207030290,400,0,14465,19058,434,5,138600,552,154,644631,0
878,49,100127,8,1206869746,400,2,14457,19045,417,2,140000,658,183,605535,0
879,49,100127,8,1207065121,400,6,14460,19054,422,3,139600,672,187,600916,0
880,49,100125,8,1206881106,400,1,14465,19061,422,3,139600,826,229,552803,0
881,49,100129,8,1207111800,400,0,14469,19057,422,3,139600,798,221,560937,0
882,49,100129,8,1207088426,400,3,14470,19063,422,3,139600,658,183,605535,0
883,49,100127,8,1207111800,400,4,14462,19061,426,3,139200,740,205,578647,0
884,49,100127,8,1206869746,400,0,14476,19078,422,3,139600,885,245,536312,0
885,49,100127,8,1207053493,400,1,14456,19060,426,3,139200,928,257,525000,0
886,49,100127,8,1206858403,400,6,14459,19056,439,5,138200,994,275,508360,0
887,49,100127,8,1206972577,400,0,14465,19070,432,4,139000,575,160,635485,0
888,49,100127,8,1207146991,400,0,14460,19066,426,3,139200,450,125,705501,0
889,49,100129,8,1206869746,400,8,14447,19060,432,4,139000,450,125,754639,0
890,49,100129,8,1206779459,400,2,14461,19068,432,4,139000,450,125,692592,0
891,49,100129,8,1206995612,400,3,14455,19063,432,4,139000,504,140,665737,0
892,49,100127,8,1206824472,400,0,14452,19066,432,4,139000,1028,285,502070,0
893,49,100127,8,1206961085,400,10,14447,19050,432,4,139000,1296,358,445780,0
894,49,100127,8,1206745869,400,13,14444,19056,432,4,139000,1167,323,471081,0
895,49,100127,8,1207076765,400,0,14466,19074,434,5,138600,975,270,514772,0
896,49,100127,8,1206903874,400,13,14447,19053,444,6,138000,975,270,514772,0
897,49,100127,8,1207007154,400,13,14446,19053,439,5,138200,664,184,605535,0
898,49,100125,8,1206869746,400,8,14456,19058,434,5,138600,765,212,572647,0
899,49,100129,8,1206972577,400,0,14457,19067,439,5,138200,915,254,530232,0
900,49,100127,8,1206926709,400,2,14452,19060,434,5,138600,903,250,533259,1
901,49,100127,8,1206915283,400,1,14449,19072,439,5,138200,1069,296,492520,1
902,49,100127,8,1206790688,400,5,14445,19061,439,5,138200,815,226,557661,1
903,49,100127,8,1206926709,400,13,14444,19053,439,5,138200,855,237,546428,1
904,49,100127,8,1206972577,400,2,14467,19062,409,1,140600,549,153,647727,1
905,49,100127,8,1206892482,500,29,14334,19032,506,16,133800,450,125,789220,1
906,49,100127,8,1206558223,770,85,14119,18944,1334,142,106600,450,125,705501,1
907,49,100127,8,1206031652,1014,145,14002,18853,1730,367,89600,1188,329,467336,1
908,49,100127,9,1205732672,1143,191,13954,18778,1879,554,82400,1476,408,415087,1
909,49,100127,9,1205722913,1227,237,13927,18712,1978,709,78200,1886,521,358064,1
910,49,100127,9,1205654967,1262,281,13907,18657,2009,763,77000,1574,435,399910,1
911,49,100125,9,1205502020,1299,329,13905,18622,2035,810,76000,1505,416,410447,1
912,49,100129,9,1205464287,1300,378,13899,18583,2035,810,76000,1680,464,384595,1
913,49,100129,9,1205296920,1265,411,13899,18556,2050,825,75800,1508,417,409936,1
914,49,100129,9,1205464287,1305,433,13896,18538,2050,825,75800,2268,626,317465,1
915,49,100127,9,1205352271,1288,446,13906,18525,2078,878,74800,2246,620,319610,1
916,49,100127,9,1205370818,1299,477,13905,18505,2060,843,75400,2238,618,320329,1
917,49,100127,9,1205214699,1300,494,13893,18483,2072,862,75000,2717,750,280147,1
918,49,100127,9,1205160415,1277,494,13905,18486,2060,843,75400,2684,741,282570,1
919,49,100127,10,1205352271,1298,515,13895,18477,2078,878,74800,2383,658,307031,1
920,49,100127,10,1205061978,1304,509,13902,18475,2078,878,74800,1893,523,357225,1
921,49,100127,10,1205026526,1309,529,13892,18462,2078,878,74800,2138,590,330258,1
922,49,100129,10,1205269406,1305,533,13895,18461,2072,862,75000,1691,467,383203,1
923,49,100129,10,1205205623,1305,535,13891,18453,2088,897,74400,2635,727,286257,1
924,49,100127,10,1205061978,1311,541,13891,18452,2094,911,74000,1989,549,346163,1
925,49,100127,10,1205000055,1313,544,13883,18444,2094,911,74000,2596,716,289377,1
926,49,100127,10,1205223787,1314,549,13893,18444,2088,897,74400,2730,753,279245,1
927,49,100127,10,1205260259,1290,556,13893,18444,2094,911,74000,3069,847,256518,1
928,49,100127,10,1205169433,1318,554,13888,18438,2094,911,74000,2709,747,280750,1
929,49,100127,10,1205053098,1317,551,13887,18440,2094,911,74000,2422,668,303655,1
930,49,100125,10,1204956161,1329,560,13882,18432,2094,911,74000,1714,473,379982,1
931,49,100129,10,1204938682,1330,553,13878,18434,2104,931,73800,1345,372,437237,1
932,49,100129,10,1205008867,1332,557,13878,18433,2104,931,73800,1982,547,346966,1
933,49,100127,10,1205187505,1336,580,13885,18417,2104,931,73800,2212,611,322863,1
934,49,100127,10,1205214699,1315,584,13883,18425,2104,931,73800,2519,695,295431,1
935,49,100127,10,1205133431,1337,580,13885,18414,2104,931,73800,2488,687,298030,1
936,49,100127,10,1204991254,1332,579,13887,18417,2104,931,73800,2257,623,318535,1
937,49,100127,10,1204964918,1330,571,13886,18418,2104,931,73800,2730,753,279245,1
938,49,100125,10,1204991254,1322,571,13881,18430,2116,951,73400,2730,753,279245,1
939,49,100129,10,1204964918,1325,567,13879,18426,2116,951,73400,2547,703,293181,1
940,49,100129,10,1204973685,1371,583,13867,18415,2116,951,73400,2791,770,274792,1
941,49,100127,10,1204973685,1372,581,13875,18421,2116,951,73400,2804,774,273913,1
942,49,100127,10,1205017691,1386,598,13864,18416,2116,951,73400,2322,641,312537,1
943,49,100127,10,1205097613,1353,581,13874,18421,2132,990,72800,2410,665,304663,1
944,49,100127,10,1204956161,1365,600,13873,18419,2132,990,72800,2492,688,297704,1
945,49,100127,10,1205088687,1360,592,13869,18424,2116,951,73400,2704,746,281052,1
946,49,100125,10,1204964918,1348,583,13873,18410,2116,951,73400,2200,607,323958,1
947,49,100129,10,1204921247,1365,580,13864,18415,2122,969,73200,3072,847,256250,1
948,49,100127,10,1205053098,1398,603,13868,18408,2122,969,73200,2853,787,270431,1
949,49,100127,10,1204973685,1378,594,13864,18401,2122,969,73200,2610,720,288124,1
950,49,100127,10,1205133431,1368,606,13867,18405,2122,969,73200,2570,709,291271,1
951,49,100127,10,1204991254,1369,611,13864,18403,2122,969,73200,2207,609,323228,1
952,49,100127,10,1204895177,1348,603,13869,18410,2132,990,72800,2994,826,261144,1
953,49,100125,10,1204895177,1368,579,13864,18416,2144,1014,72400,3187,879,249382,1
954,49,100125,10,1205070870,1387,606,13855,18402,2122,969,73200,3214,886,247830,1
955,49,100127,10,1205079773,1392,609,13856,18405,2132,990,72800,2643,729,285638,1
956,49,100127,10,1205133431,1369,599,13860,18402,2122,969,73200,1795,496,369230,1
957,49,100127,10,1205115499,1388,630,13864,18399,2132,990,72800,2708,747,280750,1
958,49,100127,10,1204877851,1362,633,13868,18401,2122,969,73200,3218,888,247572,1
959,49,100125,10,1204964918,1384,608,13860,18403,2122,969,73200,3015,832,259773,1
960,49,100125,10,1205053098,1373,612,13864,18404,2132,990,72800,2343,647,310457,0
961,49,100125,10,1205142414,1391,618,13855,18394,2144,1014,72400,2078,574,336342,0
962,49,100131,10,1205178463,1180,574,13938,18427,2144,1014,72400,2152,594,328760,0
963,49,100131,9,1205606821,578,432,14262,18538,1615,260,96000,2089,577,335189,0
964,49,100131,9,1206021488,400,338,14394,18627,1125,110,111200,1723,476,378614,0
965,49,100131,9,1206547326,400,254,14448,18691,808,62,120000,973,269,515492,0
966,49,100129,8,1206701306,400,226,14469,18739,656,39,125800,836,232,552000,0
967,49,100129,8,1206645960,400,188,14481,18785,577,26,129600,722,200,586510,0
968,49,100129,8,1206712423,400,171,14487,18811,524,18,132800,1073,297,491849,0
969,49,100129,8,1206961085,400,151,14489,18854,496,14,134400,678,188,600916,0
970,49,100129,8,1207053493,400,126,14501,18881,470,10,136000,456,127,686852,0
971,49,100129,8,1207123513,400,107,14491,18912,462,9,136600,828,230,554415,0
972,49,100129,8,1207123513,400,97,14486,18926,448,7,137600,695,193,595449,0
973,49,100127,8,1206915283,400,88,14483,18943,439,5,138200,453,126,687994,0
974,49,100127,8,1207100105,400,81,14485,18961,432,4,139000,742,206,580380,0
975,49,100127,8,1207170537,400,78,14473,18953,432,4,139000,692,192,596354,0
976,49,100129,8,1207289320,400,69,14484,18983,426,3,139200,558,155,644631,0
977,49,100129,8,1207217840,400,58,14482,18985,426,3,139200,608,169,625568,0
978,49,100129,8,1207170537,400,43,14480,18999,426,3,139200,608,169,625568,0
979,49,100129,8,1207007154,400,39,14474,19008,426,3,139200,780,216,568421,0
980,49,100129,8,1207265423,400,39,14470,19007,422,3,139600,1003,278,508360,0
981,49,100129,8,1207182337,400,33,14473,19020,439,5,138200,976,270,514772,0
982,49,100129,8,1207146991,400,32,14470,19008,432,4,139000,708,197,590952,0
983,49,100127,8,1207217840,400,33,14470,19019,426,3,139200,1218,337,461194,0
984,49,100127,8,1207349376,400,19,14477,19043,426,3,139200,950,263,521311,0
985,49,100127,8,1207100105,400,21,14472,19044,432,4,139000,916,254,530232,0
986,49,100127,8,1207229709,400,17,14467,19041,426,3,139200,657,182,608333,0
987,49,100129,8,1207229709,400,24,14457,19038,432,4,139000,879,244,540168,0
988,49,100129,8,1207265423,400,22,14456,19041,426,3,139200,1041,288,499312,0
989,49,100129,8,1207030290,400,16,14463,19048,426,3,139200,1035,287,500688,0
990,49,100129,8,1207241596,400,17,14462,19040,439,5,138200,660,183,607398,0
991,49,100129,8,1207170537,400,19,14458,19046,444,6,138000,566,157,641559,0
992,49,100129,8,1207253501,400,17,14455,19052,432,4,139000,722,200,586510,0
993,49,100127,8,1207217840,400,11,14461,19054,432,4,139000,616,171,622641,0
994,49,100127,8,1207088426,400,7,14456,19051,432,4,139000,901,250,534020,0
995,49,100127,8,1207018714,400,5,14462,19056,434,5,139000,896,248,535546,0
996,49,100127,8,1207123513,400,12,14452,19048,434,5,138600,758,210,575206,0
997,49,100127,8,1207135243,400,11,14460,19059,434,5,138600,791,219,565075,0
